App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Radio nuova san giorgio online app,com.duendeal.radionuovasangiorgioonlineappitalia,Music & Audio,0.0,0,10+,10,36,True,0,USD,6.2M,4.4 and up,duendeal,,deltaalvarez@gmail.com,"Oct 19, 2019","Feb 11, 2020",Teen,https://myappsduendeal.blogspot.com/p/privacy-service-providers-who.html,True,False,False,2021-06-15 20:19:50
오산 안심캐치,kr.gove.osan.dementiacare,Education,0.0,0,10+,10,21,True,0,XXX,531k,4.3 and up,오산시청,https://www.osan.go.kr,osmayor00@gmail.com,"Feb 3, 2021","Feb 03, 2021",Everyone,https://www.osan.go.kr/portal/contents.do?mId=0602000000,False,False,False,2021-06-15 20:19:50
Internet Blocker: Net Blocker for Apps,com.m24apps.internetblocker,Tools,4.0,74,"10,000+",10000,18146,True,0,USD,8.0M,5.0 and up,m24apps,https://www.m24apps.com,support@m24apps.com,"Nov 18, 2019","Jul 14, 2020",Everyone,https://www.m24apps.com/privacy-policy.php,True,False,False,2021-06-15 20:19:50
drCLOUD Certificati,drCLOUD.Certificati.Droid,Medical,3.9,29,"1,000+",1000,1902,True,0,USD,19M,4.1 and up,CompuGroup Medical Italia S.p.A.,http://www.drcloud.it/,dev@compugroupmedical.it,"Sep 29, 2014","Apr 09, 2019",Everyone,https://www.cgm.com/it/documentazione/basic_page__12___4__with_right_column_335.it.jsp,False,False,False,2021-06-15 20:19:50
Trò chơi người treo cổ - Giải ô chữ,com.nmpsoft.hangmanvn,Puzzle,2.1,13,500+,500,919,True,0,USD,2.3M,2.3 and up,NMP SOFTWARE,,nmpsoftware@gmail.com,"Jul 19, 2018","Jul 22, 2018",Everyone,,True,False,False,2021-06-15 20:19:50
Nashitun,io.shopz.nashitun,Shopping,0.0,0,10+,10,40,True,0,USD,46M,5.0 and up,InnoShop Co,,rhib_@hotmail.com,"Feb 3, 2020","Feb 03, 2020",Everyone,https://nashitun.com/,False,False,False,2021-06-15 20:19:50
Sorvetes Ki-Sabor,delivery.amo.sorveteskisabor,Food & Drink,5.0,6,100+,100,271,True,0,USD,13M,4.1 and up,amo.delivery,,atendimento@amo.delivery,"Apr 9, 2020","Apr 09, 2020",Mature 17+,https://amo.delivery/politica-de-privacidade,False,False,False,2021-06-15 20:19:51
Brazil Real x Honduran Lempira,conversor.conversaotaxasbasico.brlhnl,Finance,0.0,0,10+,10,36,True,0,USD,4.2M,4.1 and up,Currency Converter X Apps,https://vsxapps.com/currencyx,vagner.xavier.ti@gmail.com,"Dec 31, 2016","May 30, 2020",Everyone,http://vsxapps.com/privacy-policy?app=Brazil%20Real%20x%20Honduran%20Lempira,True,False,False,2021-06-15 20:19:51
Extreme Flight Sim,com.mtsgames.extremeflightsim,Simulation,3.1,36,"1,000+",1000,4184,True,0,USD,35M,2.3 and up,Multi Touch Games,http://www.multitouchstudio.com,support@multitouchstudio.com,"Jun 2, 2015","Jun 02, 2015",Everyone,http://multitouchstudio.com/privacypolicy.html,True,False,False,2021-06-15 20:19:51
FashionValet,com.fashionvalet.mobile,Shopping,4.6,2199,"100,000+",100000,111384,True,0,USD,83M,6.0 and up,FASHION VALET SDN. BHD.,https://www.fashionvalet.com,info@fashionvalet.com,"Sep 25, 2019","Apr 28, 2021",Everyone,https://www.fashionvalet.com/privacy-policy,False,False,False,2021-06-15 20:19:51
"UG Bazaar: Automobiles, Jobs, Buy, Sell in Nepal",com.urbangirl.ugbazaar,Shopping,3.9,39,"1,000+",1000,4618,True,0,USD,32M,6.0 and up,UG,https://www.ugbazaar.com/,info@ugbazaar.com,"Aug 6, 2020","Jun 08, 2021",Everyone,https://www.ugbazaar.com/privacy-policy,False,False,False,2021-06-15 20:19:51
Persian English translator,me.quiclearn.translate_en_fa,Tools,4.3,430,"10,000+",10000,19379,True,0,USD,3.9M,4.4 and up,quicklearn,http://apps.quicklearn.me,freetut4u@gmail.com,"Jun 24, 2019","Jul 07, 2019",Everyone,https://app.termly.io/document/privacy-notice/3e413c98-304b-455f-be8a-9ac367c7cfe1,True,False,False,2021-06-15 20:19:51
CoolTopup Recharge,com.palmer.cooltopuprecharge.reseller,Productivity,0.0,0,50+,50,52,True,0,USD,19M,4.0.3 and up,Haititalk,https://www.cooltopuprecharge.com,support@cooltopuprecharge.com,"Mar 20, 2019","Mar 20, 2019",Everyone,https://customer.haititalk.com/privacy/,False,False,False,2021-06-15 20:19:51
Female Red Junglefowl Sounds HD,com.soundboard.redjunglefowlfemale,Music & Audio,3.9,36,"5,000+",5000,8964,True,0,XXX,13M,4.1 and up,Duam,,hobiburung182@gmail.com,"Nov 10, 2020","Feb 26, 2021",Everyone,https://hobiburung.org/privacy-policy/,True,False,False,2021-06-15 20:19:51
Team Tampa Sports,com.exposure.teamtampasports,Sports,0.0,0,500+,500,800,True,0,USD,27M,8.0 and up,"Exposure Events, LLC",https://basketball.exposureevents.com/mobile,apps@exposureevents.com,"Jan 14, 2016","Feb 16, 2021",Everyone,http://basketball.exposureevents.com/privacy-policy,True,False,False,2021-06-15 20:19:51
Διαφάνεια στο Κοινοβούλιο,com.alex.diafaneia,Social,5.0,42,100+,100,232,True,0,USD,3.7M,4.1 and up,Alex Anthis,,anthiswebdev@gmail.com,"Dec 17, 2016","Apr 14, 2020",Everyone,,False,False,False,2021-06-15 20:19:51
Wallpapers for Chicago Bears Fans,com.frozenmoth.bearwp,Personalization,4.6,113,"5,000+",5000,8535,True,0,USD,2.9M,4.0 and up,Frozen Moth Inc.,,frozenmothinc@gmail.com,"Jan 14, 2017","Mar 10, 2019",Everyone,https://sites.google.com/view/cbears-privacy-policy,True,False,False,2021-06-15 20:19:51
Thick Hair Ideas,com.MirrorImage.ThickHair,Beauty,0.0,0,100+,100,238,True,0,USD,5.0M,4.1 and up,Mirror Image,,mirrorimagecermin@gmail.com,"Oct 5, 2017","Apr 29, 2020",Everyone,https://mirrorimagep.blogspot.com/p/thick-hair-ideas.html,True,False,False,2021-06-15 20:19:51
Photo Collage,com.ss.instacollage,Photography,3.6,1093,"1,000,000+",1000000,2534748,True,0,USD,19M,2.3 and up,Southern Studio,,southernstudiovn@gmail.com,"Jul 3, 2014","Sep 26, 2018",Everyone,http://45.63.22.220/policy/policy.html,True,False,False,2021-06-15 20:19:51
Bet Tips Score Match,com.bettipsscorematch,Sports,4.8,20,500+,500,828,True,0,USD,19M,5.0 and up,bettingtipsdeveloper,,ugurguven3939@gmail.com,"Nov 15, 2020","May 03, 2021",Everyone,https://docs.google.com/document/d/1EISv6dZczJBm3ljdQ5C1ia5oeqIQY4SHxI1O73CaIwY/,False,False,False,2021-06-15 20:19:51
Guard Tour Patrol Management System - VersionX,versionx.guardpatrol,Business,0.0,0,100+,100,299,True,0,USD,5.1M,4.4 and up,VersionX Innovations,http://www.versionx.in,apps@versionx.in,"Dec 11, 2018","May 18, 2021",Everyone,http://www.versionx.in/privacy-policy,False,False,False,2021-06-15 20:19:51
Night Changes - One Direction - Piano Tunes,com.GameChangers.PianoTunesNightChangesOneDirection,Casual,3.6,16,"1,000+",1000,2591,True,0,USD,26M,4.1 and up,Game Changers LT,,gamechangerslt@gmail.com,"Oct 14, 2018","Oct 14, 2018",Everyone,https://unity3d.com/legal/privacy-policy,True,False,False,2021-06-15 20:19:51
Celebriffy,com.official.celebriffy,Social,4.6,11,"1,000+",1000,3434,True,0,USD,54M,5.0 and up,Celebriffy,https://celebriffy.com/,celebriffy@gmail.com,"Apr 5, 2021","Jun 12, 2021",Teen,https://celebriffy.com/privacy-policy,False,False,False,2021-06-15 20:19:51
O Melhor da :-: Banda Calypso,com.isal2nd.bandacalypso.brazil,Music & Audio,4.0,28,"10,000+",10000,10222,True,0,USD,6.4M,4.0.3 and up,isal2nd,,isalkatering@gmail.com,,"Sep 05, 2017",Everyone,https://docs.google.com/document/d/1v1GbEaxbHERHt3kO0i00XmNnJul9Z-J_SWHPSBm3fH8,True,False,False,2021-06-15 20:19:51
TELETAXI/TERESINA - Taxista,br.com.teletaxiteresina.taxi.taximachine,Maps & Navigation,4.7,6,500+,500,577,True,0,USD,5.4M,4.0.3 and up,Taxi Machine - Hospedagem Compartilhada,http://www.taximachine.com.br,playtaximachine@gaudium.com.br,"Nov 27, 2017","Jan 30, 2019",Everyone,http://cloud.taximachine.com.br/extras/termosuso/,False,False,False,2021-06-15 20:19:52
Call from Bendy 📱 Call + Chat,com.nirasourikay.callbendy,Simulation,4.2,82,"5,000+",5000,9687,True,0,USD,7.3M,4.1 and up,Nirasourikay,,Nirasourikay@gmail.com,"Feb 10, 2021","Feb 10, 2021",Teen,https://sites.google.com/view/nirasourikay,True,False,False,2021-06-15 20:19:52
Sandefjord kommune Innsiden,no.kommune.sandefjord.innsiden,Business,0.0,0,"1,000+",1000,1054,True,0,USD,13M,5.0 and up,Sandefjord kommune,http://sandefjord.kommune.no/,helpdesk@sandefjord.kommune.no,"Feb 12, 2019","Aug 15, 2019",Everyone,https://www.sandefjord.kommune.no/innsidenprivacy,False,False,False,2021-06-15 20:19:52
OK eFOG,com.saic.OKeFOG,Books & Reference,0.0,0,50+,50,87,True,0,USD,11M,4.4 and up,ICTAP,,ejc@spawar.navy.mil,"Dec 29, 2020","Jan 26, 2021",Everyone,https://www.cisa.gov/sites/default/files/publications/eFOG%20Privacy%20Policy%20Statement-508.pdf,False,False,False,2021-06-15 20:19:52
MSU - Sponsors,zw.ac.msu.android.sponsors,Productivity,0.0,0,100+,100,272,True,0,USD,16M,4.4 and up,MSU ITS Department,http://www.msu.ac.zw,changamire@students.msu.ac.zw,"Dec 13, 2018","Dec 17, 2018",Everyone,http://www.msu.ac.zw/policy,False,False,False,2021-06-15 20:19:52
blood bank,com.apps.bloodbank,Medical,0.0,0,1+,1,2,True,0,USD,15M,5.0 and up,Egy Inc.,,himahamed999@gmail.com,"Aug 10, 2020","Aug 10, 2020",Everyone,,False,False,False,2021-06-15 20:19:52
Limitless Paint,com.bytescaffold.limitlesspaint,Tools,4.5,236,"10,000+",10000,34125,False,1.99,USD,1.6M,4.1 and up,Bitscaffold,,traista.rafael@yahoo.com,"Nov 30, 2018","Apr 08, 2019",Everyone,http://htmlpreview.github.io/?https://github.com/TraistaRafael/LimitlessPaintUtils/blob/master/privacy_policy.html,False,False,False,2021-06-15 20:19:52
Marshmello Alone Launchpad Mashup Music Mix,com.goup.alonemarchme,Music,0.0,0,500+,500,538,True,0,USD,11M,4.0.3 and up,Mashup Mix Music,,farhananur1997hope@gmail.com,"May 21, 2020","Oct 11, 2020",Everyone,https://privacypolicymashupmixmusic.blogspot.com/2020/05/privay-policy.html,True,False,False,2021-06-15 20:19:52
Cost of Living Calculator Plus,com.ionicframework.costofliving241255,Business,3.2,10,"1,000+",1000,3917,True,0,USD,11M,4.1 and up,Wesley Riley,http://www.wesleyriley.com,rileywesley@gmail.com,"Jan 30, 2016","Jun 28, 2016",Everyone,http://www.wesleyriley.com,False,False,False,2021-06-15 20:19:52
Weapons Ringtones,com.ynvapps.weaponsringtones,Music & Audio,3.4,89,"50,000+",50000,77299,True,0,USD,6.7M,4.4 and up,ynvapps,https://ynvapps.blogspot.com/,gloriainesvelasquezgomez@gmail.com,"Feb 14, 2019","Feb 14, 2019",Mature 17+,http://appsmoment.net/google/weapons%20ringtones.html,True,False,False,2021-06-15 20:19:52
Pro Betting,com.pro.betting,Sports,0.0,0,5+,5,8,True,0,USD,30M,4.4 and up,Grataroli,,lpf.school.business@gmail.com,,"Mar 23, 2020",Everyone,https://lpfbet.com/wp-content/uploads/2018/09/Conditions-generales-utilisation-mentions-legales.pdf,False,False,False,2021-06-15 20:19:52
Stay-Active,uk.ac.ox.ibme.stayactive,Health & Fitness,0.0,0,5+,5,9,True,0,USD,9.4M,5.1 and up,IBME - University of Oxford,http://www.ibme.ox.ac.uk/,ibme.development@gmail.com,"May 14, 2021","Jun 10, 2021",Everyone,https://www.ouh.nhs.uk/privacy/default.aspx,False,False,False,2021-06-15 20:19:52
Word Line,org.cocos2d.WordLine,Puzzle,0.0,0,100+,100,267,True,0,USD,28M,4.1 and up,manyfungames,http://twmj.manyfungames.com,fungames0001@gmail.com,"Mar 29, 2019","Apr 01, 2019",Everyone,https://sites.google.com/view/wordlineprivacypolicy/home,True,True,False,2021-06-15 20:19:52
H. Muammar ZA Bimbingan Tilawatil Quran Offline,com.rika.noviana.h.muammar.za.bimbingan.tilawatil.quran.offline.tilawatilmuammar.qiroat.muammarza,Music & Audio,4.3,132,"10,000+",10000,14632,True,0,USD,69M,5.0 and up,Rika Noviana Mobile,https://zb678bd51.app-ads-txt.com,rika_noviana_mobile@yahoo.com,"Jun 15, 2017","Jun 03, 2021",Everyone,https://docs.google.com/document/d/1wYXPPtNANMh-w-97FWS4wVnqRHbaxrPkWg2AqX3UcLE/edit?usp=sharing,True,False,False,2021-06-15 20:19:52
Demon Slayer Anime Quiz. Kimetsu no Yaiba Nanatsu,com.NewL00k.DemonSlayerQuizAnime.KimetsunoYaibaChallange,Trivia,0.0,0,"1,000+",1000,1192,True,0,USD,16M,4.4 and up,New L00K,,l00kksup@gmail.com,"Feb 28, 2021","Feb 28, 2021",Everyone,,True,False,False,2021-06-15 20:19:52
Colour Paino Tiles,com.udac.coders.Pianotile,Music,5.0,16,10+,10,34,True,0,USD,3.7M,5.0 and up,Underdog developers,,developersunderdog@gmail.com,"Feb 15, 2020","Feb 16, 2020",Everyone,https://sites.google.com/view/udac/home,True,False,False,2021-06-15 20:19:52
Pteranodon Dinosaurs Games,com.godevelopers.Pterodactyl,Arcade,0.0,0,100+,100,295,True,0,USD,22M,4.4 and up,Go Developer ID,https://godevid.github.io/,androidmod179@gmail.com,"Jan 2, 2021","Jan 11, 2021",Everyone,,True,False,False,2021-06-15 20:19:52
xrsta xatr,com.xrsta.xatr,Entertainment,,,10+,10,14,True,0,USD,Varies with device,Varies with device,fremme_gamez,,fremmepen@gmail.com,,"Feb 08, 2020",Mature 17+,,False,False,False,2021-06-15 20:19:52
CardPlus Demo,fi.cardplus,Business,0.0,0,100+,100,221,True,0,USD,30M,4.1 and up,CardPlus Technologies Oy,http://www.cardplus.fi,cardplusfinland@gmail.com,"Mar 26, 2019","May 26, 2021",Everyone,https://www.cardplus.fi/wp-content/uploads/2017/06/Tietosuojaseloste-Asiakkuudenhallinta-CardPlus-24052018-v10.pdf,False,False,False,2021-06-15 20:19:52
Goodfellas,com.sapanbhuta.goodfellas,Lifestyle,4.0,8,"1,000+",1000,1628,True,0,USD,Varies with device,Varies with device,Goodfellas Pizzeria,http://www.goodfellaspizzeria.com,goodfellaspizzeria@gmail.com,"Oct 8, 2015","Jul 09, 2019",Teen,https://www.goodfellaspizzeria.com/privacypolicy,False,False,False,2021-06-15 20:19:53
PW Harvey Client App,za.co.pwharvey,Business,0.0,0,100+,100,122,True,0,USD,52M,5.0 and up,Bisnet Internet Services,http://www.bisnet.co.za,support@bisnet.co.za,"Dec 16, 2018","Apr 23, 2021",Everyone,https://www.pwharvey.co.za/about-us/,False,False,False,2021-06-15 20:19:53
Islamic Sticker for Whatsapp all in one,com.whats360,Social,4.4,469,"100,000+",100000,148112,True,0,USD,7.5M,4.2 and up,Pixus Solutions,,shop360tech@gmail.com,"Feb 1, 2019","Jul 28, 2020",Everyone,https://shop360.basubazaar.com/WASticker360/what360.html,True,False,False,2021-06-15 20:19:53
Photo Stopwatch,uk.co.mrdw.photostopwatch,Sports,4.1,82,"10,000+",10000,14209,True,0,USD,343k,2.1 and up,Mike Warren,http://photostopwatch.wordpress.com/about/,mr.mike.warren@gmail.com,"Aug 29, 2012","Jan 25, 2018",Everyone,https://photostopwatch.wordpress.com/privacy-policy/,False,False,False,2021-06-15 20:19:53
Tekman Batur,appinventor.ai_ttaslicay.TekmanBatur,Travel & Local,5.0,5,50+,50,51,True,0,USD,6.2M,4.4 and up,Nomad ASMR Apps,https://tekmanbatur.blogspot.com/,kazakmedya@gmail.com,"May 14, 2020","May 19, 2020",Everyone,https://tekmanbatur.blogspot.com/p/gizlilik-politikas.html,False,False,False,2021-06-15 20:19:53
Taxsee Driver,com.taxsee.driver,Maps & Navigation,4.4,246,"5,000,000+",5000000,6864573,True,0,USD,18M,4.1 and up,Technologiya,http://taxsee.ru/,support@taxsee.ru,"Oct 27, 2011","May 24, 2021",Everyone,https://driver.taxsee.com/privacy/,False,False,False,2021-06-15 20:19:53
Ilmu Hikmah Asma Suryani,com.ilmuhikmahasmasuryani.forextradingplatforms,Books & Reference,4.5,132,"10,000+",10000,10911,True,0,USD,16M,4.1 and up,Kumpulan Doa Sukses,,kumpulandoasukses@gmail.com,"Apr 21, 2017","Sep 10, 2020",Everyone,https://kumpulandoasukses09.blogspot.com/2018/10/privacy-policy-kumpulan-doa-sukses.html,True,False,False,2021-06-15 20:19:53
Cherry On Cake,com.mektricals.newapp,Shopping,0.0,0,10+,10,43,True,0,USD,7.3M,5.0 and up,Deepanshu Rawat,https://mektricals.com,shivpalharnawa123@gmail.com,"Jul 27, 2020","Jul 30, 2020",Everyone,https://mektricals.com/cheery-on-cake-privacy-policy/,False,False,False,2021-06-15 20:19:53
Magic Snap: Momotaro,com.magic.arena.kindom.story.momotaro.memory,Trivia,4.1,248,"10,000+",10000,22737,True,0,USD,84M,4.1 and up,Auer Media & Entertainment,http://www.auer.com.tw/,auer12768246@gmail.com,"Mar 22, 2019","Jun 17, 2019",Everyone,http://www.auer.com.tw/privacy.jsp,True,True,False,2021-06-15 20:19:53
TPV ZuinqStudio,com.zuinqstudio.ismygymtpv,Productivity,0.0,0,10+,10,17,True,0,USD,4.9M,5.0 and up,Zuinq Studio,https://www.ismygym.com,apps@zuinqstudio.com,"Nov 23, 2020","Jan 15, 2021",Everyone,,False,False,False,2021-06-15 20:19:53
Standalone Golf GPS by Hole19,com.hole19golf.wear,Sports,2.8,160,"10,000+",10000,10407,False,4.99,USD,30M,7.1 and up,Hole19,https://www.hole19golf.com,help@hole19golf.com,"Feb 7, 2017","Dec 22, 2020",Everyone,https://www.hole19golf.com/terms/#PrivacyPolicy,False,False,False,2021-06-15 20:19:53
Birds Images Wallpapers,com.vantoanapps.birdsimageswallpapers,Photography,3.8,12,"5,000+",5000,5903,True,0,USD,4.3M,2.3 and up,vantoan,,levantoanlvat@gmail.com,"Mar 30, 2017","Sep 18, 2017",Everyone,,True,False,False,2021-06-15 20:19:53
Daily key needs adhoc,com.poc.dkna,Business,0.0,0,5+,5,6,True,0,USD,1.2M,4.1 and up,RAZORSE Software Pvt Ltd,https://dkna.in,info@dkna.in,"May 7, 2020","May 10, 2020",Everyone,https://dkna.in/,False,False,False,2021-06-15 20:19:53
DE Meeting,com.quickmobile.decontainer,Business,0.0,0,10+,10,35,True,0,USD,54M,4.1 and up,QuickMobile,http://www.quickmobile.com/contact/support,support@quickmobile.com,"Jun 8, 2017","Feb 15, 2018",Everyone,https://www.dominionenergy.com/privacy,True,False,False,2021-06-15 20:19:53
মাধ্যমিক ভৌতবিজ্ঞান - Madhyamik Physical Science,com.prasen.madhyamikphysicalsciencemcq,Education,0.0,0,"10,000+",10000,23996,True,0,USD,13M,6.0 and up,D.Apps,https://madhyamikporasona.blogspot.com/,prasen2015jit@gmail.com,"Mar 17, 2020","Oct 13, 2020",Everyone,https://docs.google.com/document/d/e/2PACX-1vQ1jRvQ141ZZjOqtdHcrDQeigXkYl-6XzOB3iJzRRhzZlbtkIlYMa1rzMyFa9Tkr8FordKToDmfKuUD/pub,True,False,False,2021-06-15 20:19:53
Happy Valentine's Day,com.manu.valentineday,Entertainment,0.0,0,100+,100,127,True,0,USD,5.9M,4.0.3 and up,Rajat Studio,,rajatpuria@gmail.com,"Jan 5, 2020","Jan 05, 2020",Everyone,http://androidcodility.in/apis/privacy-policy.html,True,False,False,2021-06-15 20:19:53
Pizza Pronto Nemours,com.desclick.pizzaprontonemours,Shopping,0.0,0,100+,100,310,True,0,USD,4.4M,4.1 and up,DES-CLICK,http://www.des-click.com,desclick.website@gmail.com,"Apr 26, 2018","Jan 07, 2019",Everyone,https://www.pizza-pronto-nemours.com/mentions-legales.php,False,False,False,2021-06-15 20:19:53
Diwali Photo Frame 2021,com.diwali.photo.frame2019.diwaliphotoframe2019.holi.frame2020.august.photoframe,Photography,3.8,6,"1,000+",1000,3685,True,0,USD,5.6M,4.4 and up,Photo Editor and Photo Frame 2021,,musicinfoteach@gmail.com,"Oct 2, 2019","Aug 31, 2020",Everyone,https://dgvd99.blogspot.com/,True,False,False,2021-06-15 20:19:53
Simply Learn Portuguese,simply.learn.portuguese,Travel & Local,4.4,395,"50,000+",50000,70812,True,0,USD,7.7M,4.3 and up,Simya Solutions Ltd.,http://www.simplylearnlanguages.com,support@simyasolutions.com,"Jun 18, 2017","Apr 20, 2021",Everyone,https://simplylearnlanguages.com/privacy.html,True,True,False,2021-06-15 20:19:54
A Spanish Word A Day,com.processingbox.onewordperdayes,Education,3.5,16,"1,000+",1000,4007,True,0,USD,6.3M,4.1 and up,Processing Box,http://www.processing-box.com,contact@processing-box.com,"Mar 8, 2017","May 17, 2017",Everyone,,False,True,False,2021-06-15 20:19:54
Berlin Travel Guide in english with map,com.minube.guides.berlin,Travel & Local,3.7,14,"1,000+",1000,2942,True,0,USD,40M,4.1 and up,minube,https://www.minube.com/que_ver/alemania/berlin/berlin,android@minube.com,"Mar 12, 2018","Mar 31, 2020",Everyone,https://www.minube.com/politica-privacidad,False,False,False,2021-06-15 20:19:54
Dr.Cardio ECG,com.kavitul.drcardioecg,Medical,0.0,0,10+,10,28,True,0,USD,4.8M,4.1 and up,ajinkya puranik,,kavitultechnologies@gmail.com,"Mar 1, 2021","Mar 01, 2021",Everyone,https://www.schoolsoftwares.co.in/privacy-policy/,False,False,False,2021-06-15 20:19:54
Premium Card |البطاقة المميزة,com.PreDesgin.Premium,Business,4.0,6,100+,100,423,True,0,USD,12M,6.0 and up,Omer abdalgader ibrahim mohammed,https://www.premium-card.sa/en/,asdcoder2000@gmail.com,"Dec 30, 2018","Jan 27, 2020",Teen,https://www.premium-card.sa/en/,False,False,False,2021-06-15 20:19:54
Papillon Salat & Sandwiches,com.iwaiterapp.papillonsalatsandwiches,Shopping,0.0,0,50+,50,56,True,0,USD,21M,5.0 and up,OrderYOYO,http://www.orderyoyo.com,thor@orderyoyo.com,"Nov 14, 2018","Nov 01, 2020",Mature 17+,https://orderyoyo.com/privacy-promise/DK,False,False,False,2021-06-15 20:19:54
Speed Resto,net.bamboomedia.speedresto,Food & Drink,0.0,0,"1,000+",1000,1558,True,0,USD,5.4M,4.2 and up,Bamboomedia,http://www.bamboomedia.net,ptsudiarta@gmail.com,"Jan 23, 2018","Jan 09, 2021",Everyone,http://indocloudsoft.com/speedresto/other/privacypolicy.htm,False,False,False,2021-06-15 20:19:54
Congrès GEM 2017,com.sfcm.app,Medical,0.0,0,100+,100,373,True,0,USD,Varies with device,4.1 and up,myQaa SAS,https://myqaa.com,apps@myqaa.com,"Nov 24, 2015","Nov 27, 2017",Everyone,https://myqaa.com/privacy-policy.php,False,False,False,2021-06-15 20:19:54
Mobil xizmat,uz.ecma.ussdc015,Communication,4.4,7,100+,100,392,True,0,USD,6.5M,4.1 and up,Personal Development Process,https://pdp.uz,pdpuzinfo@gmail.com,"Jun 25, 2020","Aug 06, 2020",Everyone,https://pdp.uz,False,False,False,2021-06-15 20:19:54
